Id,Address,City,State,Zip,Google_lat,Google_long,Here_lat,Here_long,Tamu_lat,Tamu_long,Maplarge_lat,Maplarge_long,Uscensus_long,Uscensus_lat,Geonames_lat,Geonames_long
583,124 W MacArthur Blvd,Santa Ana,CA,92707,33.6995254,-117.8692641,33.6998051,-117.8693036,33.69983562,-117.8677207,33.6999,-117.8677212,33.69992,-117.867584,33.69994,-117.86996
584,"23401 El Toro Rd, Ste 200",Lake Forest,CA,92630,33.6235697,-117.6972448,33.6234546,-117.6972556,33.62324279,-117.6972058,33.623,-117.6971,33.623077,-117.69728,33.62251,-117.69797
585,"27855 Santa Margarita Pkwy, Ste A",Mission Viejo,CA,92692,33.6533675,-117.6443433,33.6523709,-117.6454171,33.6534102,-117.6442299,33.5308,-117.4943,,,33.65214,-117.64555
586,1270 S Magnolia Ave,Anaheim,CA,92804,33.8146512,-117.9753468,33.81476,-117.9754,33.8153919,-117.9753193,33.81539154,-117.9753189,,,33.8171,-117.97583
587,"31431 Rancho Viejo Rd, Ste 101",San Juan Capistrano,CA,92675,33.5062954,-117.6573728,33.5063,-117.65731,33.5066705,-117.6583081,33.50667191,-117.6583099,,,,
588,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
589,1250 E Imperial Hwy,Brea,CA,92821,33.9109205,-117.8869544,33.9109,-117.8871,33.9108894,-117.8871857,33.91088867,-117.8871841,33.911396,-117.88691,33.91083,-117.8847
590,12032 Harbor Blvd,Garden Grove,CA,92840,33.788024,-117.914449,33.78799,-117.91441,33.7880131,-117.9139748,33.78832298,-117.9147,33.78804,-117.91487,33.78641,-117.91487
591,4800 Irvine Blvd,Irvine,CA,92620,33.7122812,-117.7606188,33.71223,-117.76073,33.71355052,-117.7598619,33.71228027,-117.7607422,33.7136,-117.75979,,
592,1080 E Imperial Hwy,Brea,CA,92821,33.9125025,-117.8903796,33.91241,-117.89034,33.9124272,-117.8903309,33.9131208,-117.8910624,,,33.91327,-117.89145
593,17969 Beach Blvd,Huntington Beach,CA,90034,33.701408,-117.989642,33.70162,-117.98968,33.70151805,-117.9891369,33.9028,-117.983,,,33.70213,-117.98905
594,"200 Main St, Ste 109",Huntington Beach,CA,92648,33.6582174,-118.0000357,33.6582,-118.00022,33.65801097,-118.0010216,33.6581,-118.0011,33.658134,-118.001015,33.6585,-118.00066
595,1316 Bison Ave,Newport Beach,CA,92659,33.6390056,-117.8602841,33.6375708,-117.8608294,33.622189,-117.923518,33.642,-117.851,,,,
596,"7855 La Palma Ave, Ste 6",Buena Park,CA,90620,33.8471584,-117.996147,33.84718,-117.99623,33.84658097,-117.9967831,33.84719849,-117.9962158,33.84659,-117.996796,33.84659,-117.99688
597,1030 Rosecrans Ave,Fullerton,CA,92833,33.8932332,-117.945314,33.8933514,-117.9447912,33.8921567,-117.9455877,33.89215851,-117.9455872,33.89317,-117.94761,33.89343,-117.94544
598,"7677 Center Ave, Ste 108",Huntington Beach,CA,92647,33.736296,-117.9955065,33.7340539,-117.9949782,33.736187,-117.9955375,33.73618698,-117.9955368,33.73396,-117.99669,33.73395,-117.99646
599,"15333 Culver Dr, Ste 450",Irvine,CA,92604,33.6956446,-117.798861,33.69626,-117.79899,33.6937527,-117.7987548,33.69628906,-117.7989578,,,,
600,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
601,"26711 Aliso Creek Rd, Ste 102",Aliso Viejo,CA,92656,33.5757292,-117.7272119,33.57582,-117.72547,33.5758678,-117.7264632,33.5758667,-117.7264633,33.574394,-117.72344,33.57459,-117.72343
602,1570 S Harbor Blvd,Anaheim,CA,92802,33.8088872,-117.9139008,33.80901,-117.91398,33.8088696,-117.9139827,33.80886841,-117.9139862,33.809654,-117.91507,33.80974,-117.91507
603,"14370 Culver Dr, Ste I",Irvine,CA,92604,33.7054145,-117.7846488,33.7062164,-117.7858662,33.7051727,-117.7848357,33.70517349,-117.7848358,33.7059,-117.786514,,
604,"2233 N Tustin St, Ste B",Orange,CA,92865,33.8249782,-117.8356074,33.8249799,-117.83544,33.8249502,-117.8355935,33.82495117,-117.8355942,33.823887,-117.83602,33.82473,-117.83604
605,"101 Main St, Ste K",Seal Beach,CA,90740,33.7401625,-118.1059127,33.74024,-118.10602,33.74039661,-118.1056113,33.74041752,-118.1056954,33.740356,-118.10554,33.74039,-118.1055
606,"7071 Warner Ave, Ste G",Huntington Beach,CA,92647,33.7168494,-118.005277,33.7168,-118.00569,33.7167871,-118.0056631,33.71678543,-118.005661,,,33.7155,-118.00334
607,1568 Kimberly Ave,Fullerton,CA,92831,33.8625323,-117.9007774,33.86224,-117.90163,33.86307068,-117.8988246,33.86296182,-117.8988431,33.863148,-117.89941,33.86313,-117.90252
608,401 N Anaheim Blvd,Anaheim,CA,92805,33.8388918,-117.9152163,33.83884,-117.91531,33.838854,-117.9153478,33.83885574,-117.9153442,33.83218,-117.91273,33.83932,-117.91514
609,280 Lemon St,Anaheim,CA,92805,33.8332659,-117.9147394,33.8340779,-117.9153281,33.8333092,-117.9151484,33.83312492,-117.9149389,,,33.8334,-117.91527
610,17952 Beneta Way,Tustin,CA,92780,33.7507789,-117.8196945,33.7496,-117.82004,33.7496034,-117.8200402,33.75090538,-117.8194461,33.7511,-117.8194,33.75108,-117.81944
611,275 S Valencia Ave,Brea,CA,92821,33.9151042,-117.8502005,33.91522,-117.85048,33.9158502,-117.8555032,33.91585159,-117.8555069,33.909756,-117.85232,33.90971,-117.85233
612,115 N Orange St,Orange,CA,92866,33.7882152,-117.8519189,33.7882058,-117.8518751,33.7881646,-117.8518762,33.78816605,-117.8518753,,,,
613,19122 Live Oak Canyon Rd,Trabuco Canyon,CA,92679,33.6852863,-117.6040082,33.6853111,-117.6054916,33.63389733,-117.5896264,33.6868,-117.6142,,,,
614,"11001 Chapman Ave, Ste B",Garden Grove,CA,92840,33.789029,-117.9408725,33.78905,-117.9408,33.7890559,-117.9408127,33.78905487,-117.9408112,33.78867,-117.94105,,
615,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
616,"3333 Bristol St, Ste 1805",Costa Mesa,CA,92626,33.6899567,-117.8883813,33.6904411,-117.8857549,33.6895798,-117.8900507,33.68983841,-117.8909149,33.691013,-117.88553,33.6914,-117.88552
617,"20 City Blvd West, Ste R4",Orange,CA,92868,33.7825337,-117.8925367,33.78324,-117.89294,33.7837441,-117.8931261,33.7803,-117.8949719,33.780468,-117.89512,33.78276,-117.89009
618,"1621 W Sunflower Ave, Ste D50",Santa Ana,CA,92704,33.6957399,-117.8903669,33.6944249,-117.8903845,33.72055891,-117.9080367,33.6943,-117.8898,,,33.69429,-117.89157
619,2101 Eastbluff St,Newport Beach,CA,92660,33.6338069,-117.8777708,33.6325552,-117.8757412,33.6350154,-117.8801073,33.6314,-117.8745,33.63124,-117.874565,33.63174,-117.87499
620,2175 W Orange Ave,Anaheim,CA,92804,33.8254686,-117.9581705,33.82533,-117.95804,33.8254068,-117.9580645,33.82533646,-117.9580383,33.82505,-117.95735,,
621,109 W Imperial Hwy,Brea,CA,92821,33.9181398,-117.9002753,33.9169946,-117.9009413,33.9181317,-117.9004086,33.9174,-117.9069,33.916534,-117.90004,33.9164,-117.8997
622,13682 Jamboree Rd,Irvine,CA,92602,33.7203345,-117.7916976,33.7246695,-117.7899265,33.7203428,-117.7916545,33.72034454,-117.7916565,33.72601,-117.7895,,
623,25262 El Paseo,Mission Viejo,CA,92691,33.5930596,-117.6730934,33.59326,-117.67327,33.5933524,-117.6732085,33.59335327,-117.6732101,,,33.58672,-117.67355
624,"1500 E Village Way, Ste 2294",Orange,CA,92865,33.8255553,-117.838103,33.82593,-117.83642,33.8259973,-117.8384571,33.82503891,-117.8379364,,,30.16169,-81.72812
625,2650 Fairview Rd,Costa Mesa,CA,92626,33.6703963,-117.9067168,33.67095,-117.90509,33.6717086,-117.9051306,33.67170715,-117.9051285,33.66836,-117.907814,33.66814,-117.90781
626,3050 Bristol St,Costa Mesa,CA,92626,33.6831361,-117.8840704,33.68312,-117.88438,33.6831245,-117.8844366,33.68312454,-117.8844376,33.683308,-117.88564,33.68476,-117.88564
627,3050 Bristol St,Costa Mesa,CA,92626,33.6831361,-117.8840704,33.68312,-117.88438,33.6831245,-117.8844366,33.68312454,-117.8844376,33.683308,-117.88564,33.68476,-117.88564
628,881 Baker St,Costa Mesa,CA,92626,33.6791279,-117.8926997,33.67908,-117.89267,33.6789616,-117.8925958,33.67896271,-117.8925934,33.680107,-117.893456,33.68011,-117.89386
629,11000 Garden Grove Blvd,Garden Grove,CA,92843,33.772593,-117.9408268,33.77294,-117.94084,33.7727015,-117.9408439,33.7742,-117.9409,33.77416,-117.94078,33.77417,-117.93994
630,7562 Center Ave,Huntington Beach,CA,92647,33.7332307,-117.9970162,33.7338302,-117.9964625,33.73396575,-117.9974599,33.734,-117.9974468,33.733963,-117.99748,33.73396,-117.99761
631,7562 Center Ave,Huntington Beach,CA,92647,33.7332307,-117.9970162,33.7338302,-117.9964625,33.73396575,-117.9974599,33.734,-117.9974468,33.733963,-117.99748,33.73396,-117.99761
632,115 Technology Dr,Irvine,CA,92618,33.6601712,-117.7444128,33.66033,-117.74488,33.6603533,-117.7449339,33.66035461,-117.7449341,33.66165,-117.743706,33.66156,-117.74368
633,27220 Heather Ridge Rd,Laguna Niguel,CA,92677,33.5687594,-117.7118064,33.56761,-117.71157,33.56417982,-117.7117239,33.6679,-117.2367,33.568245,-117.712105,33.56652,-117.7119
634,27972 Cabot Rd,Laguna Niguel,CA,92677,33.5553111,-117.6769591,33.55566,-117.67725,33.5556691,-117.6772338,33.55566788,-117.6772308,33.55691,-117.67895,33.5566,-117.67888
635,33961 Doheny Park Rd,San Juan Capistrano,CA,92675,33.4698156,-117.6781348,33.47005,-117.67625,33.4679638,-117.676046,33.46745783,-117.6764614,,,,
636,2655 El Camino Real,Tustin,CA,92782,33.7285161,-117.7958127,33.72819,-117.79628,33.7281862,-117.7962783,33.72818756,-117.7962799,,,33.72697,-117.79653
637,25301 Vista Del Verde,Coto De Caza,CA,92679,33.6251802,-117.5866327,33.5957992,-117.5809616,33.63389733,-117.5896264,33.6066,-117.6044,,,,
638,25291 Vista Del Verde,Coto De Caza,CA,92679,33.595804,-117.582026,33.59575,-117.58198,33.5958037,-117.5820262,33.59580231,-117.5820236,33.625183,-117.586784,33.62517,-117.58673
639,"4505 Katella Ave, Bldg B",Los Alamitos,CA,90720,33.8049112,-118.0515551,33.8032849,-118.0540833,33.80324016,-118.0543686,33.8033,-118.0543286,33.803158,-118.054184,33.80315,-118.05317
640,1640 S Clementine St,Anaheim,CA,92802,33.8076325,-117.9089264,33.8076548,-117.9099351,33.8075896,-117.9089516,33.80759048,-117.9089508,33.807983,-117.91004,33.80785,-117.91001
641,1420 S Harbor Blvd,Anaheim,CA,92802,33.8123081,-117.9136409,33.81218,-117.9150951,33.8123187,-117.9137973,33.81231689,-117.9137955,33.811264,-117.91508,33.80974,-117.91533
642,27492 Portola Pkwy,Lake Forest,CA,92610,33.6693919,-117.6523767,33.66945,-117.65195,33.6694835,-117.6520137,33.66800606,-117.6513,33.668022,-117.65112,33.66809,-117.6511
643,3002 S Harbor Blvd,Santa Ana,CA,92704,33.7071305,-117.9201852,33.70706,-117.92029,33.7070459,-117.9203153,33.70698566,-117.9196,33.706913,-117.91973,33.70634,-117.91956
644,"600 E Bay Ave, Ste B1",Newport Beach,CA,92661,33.602821,-117.9000542,33.60306,-117.90002,33.6030613,-117.8999909,33.60306168,-117.8999939,,,33.60294,-117.90039
645,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
646,"26841 Aliso Creek Rd, Ste B",Aliso Viejo,CA,92656,33.5750815,-117.7245544,33.57519,-117.72445,33.5751731,-117.7244907,33.57517242,-117.7244873,,,33.57244,-117.72344
647,"3033 S Bristol St, Ste F",Costa Mesa,CA,92626,33.706763,-117.8851383,33.68163,-117.88642,33.6816317,-117.8864179,33.68442,-117.8856,,,33.6818,-117.88566
648,"20355 Yorba Linda Blvd, Ste A",Yorba Linda,CA,92886,33.8912343,-117.776199,33.8911249,-117.7765313,33.88969267,-117.7835918,33.8897,-117.7836157,33.889698,-117.78361,33.8897,-117.78368
649,"1650 S Harbor Blvd, Ste B",Anaheim,CA,92802,33.8076069,-117.9149118,33.8078999,-117.91414,33.8075203,-117.9140292,33.8077774,-117.9150085,33.81073,-117.91508,33.80974,-117.91533
650,3387 Barranca Pkwy,Irvine,CA,92603,33.6895023,-117.8193032,33.69067,-117.82015,33.6894735,-117.8184078,33.68907547,-117.8186798,33.69164,-117.82322,,
651,"3001 Red Hill Ave, Bldg 6-102",Costa Mesa,CA,92626,33.6734911,-117.8794581,33.67353,-117.87949,33.6735289,-117.8794892,33.67353058,-117.8794861,,,33.68106,-117.90477
652,5001 E Gerda Dr,Anaheim,CA,92807,33.8506148,-117.8068764,33.85061,-117.80688,33.8515775,-117.8076264,33.85134125,-117.8083115,33.850777,-117.806816,33.85099,-117.80682
653,1500 Auto Mall Dr,Santa Ana,CA,92705,33.7278854,-117.8381456,33.72776,-117.83806,33.72775,-117.8380592,33.72774887,-117.8380585,33.731236,-117.840706,33.73124,-117.84085
654,201 W Amerige Ave,Fullerton,CA,92831,33.8715885,-117.9267767,33.87163,-117.92685,33.8716505,-117.926849,33.8716507,-117.9268494,,,33.87137,-117.92762
655,"31882 Del Obispo St, Ste 152",San Juan Capistrano,CA,92675,33.4977238,-117.6609522,33.49757,-117.66008,33.49778055,-117.6667064,33.4977,-117.6666678,,,33.49437,-117.67667
656,"17927 MacArthur Blvd, Ste A111",Irvine,CA,92614,33.6868739,-117.8558713,33.68692,-117.8557,33.6869446,-117.8556505,33.6939,-117.8549,33.687603,-117.854065,33.68723,-117.85434
657,"26676 Portola Pkwy, Ste E",Foothill Ranch,CA,92610,33.6806866,-117.6676654,33.68068,-117.66686,33.6807034,-117.6670057,33.68070221,-117.6670074,33.68086,-117.665054,,
658,6700 W Coast Hwy,Newport Beach,CA,92663,33.6282377,-117.9517412,33.62829,-117.95193,33.6282171,-117.9518143,33.6289,-117.9536,33.627907,-117.9519,33.62805,-117.95215
659,1 Icon,Foothill Ranch,CA,92610,33.6722478,-117.6462346,33.67169,-117.64603,33.6716948,-117.6460333,33.67169571,-117.6460342,33.669285,-117.64739,,
660,"20702 Lake Forest Dr, Ste A6",Lake Forest,CA,92630,33.6617393,-117.6669291,33.66133,-117.66724,33.6612956,-117.6672783,33.66129684,-117.6672821,33.645653,-117.68854,33.64575,-117.68835
661,18011 Culver Dr,Irvine,CA,92612,33.6656382,-117.8271589,33.66583,-117.82711,33.66583,-117.827105,33.6658287,-117.8271027,33.665386,-117.826744,,
662,8581 Irvine Center Dr,Irvine,CA,92618,33.6453926,-117.7453618,33.6449765,-117.7434588,33.6448945,-117.7441802,33.64489365,-117.7441788,33.660744,-117.75162,33.66261,-117.75437
663,7114 Edinger Ave,Huntington Beach,CA,92647,33.7285212,-118.0059401,33.7299751,-118.0055898,33.73000632,-118.0036756,33.7299,-118.0037057,33.73009,-118.00386,33.73009,-118.00487
664,2701 Hotel Terrace Dr,Santa Ana,CA,92705,33.7114689,-117.8526179,33.71128,-117.85273,33.75563051,-117.8163709,33.7656,-117.7901,33.70897,-117.85434,33.71124,-117.85284
665,9802 Valley View St,Cypress,CA,90630,33.8196392,-118.0281467,33.8194841,-118.0280451,33.81965258,-118.0280398,33.81968571,-118.0279,33.819603,-118.02812,33.81933,-118.02813
666,"13518 Harbor Blvd, Ste A-1",Garden Grove,CA,92843,33.7666295,-117.9193621,33.76635,-117.91964,33.76521988,-117.9200648,33.76525926,-117.9201988,33.764904,-117.92014,33.76364,-117.92012
667,"511 N Harbor Blvd, Ste A",Santa Ana,CA,92703,33.7494806,-117.9196203,33.74935,-117.91934,33.7493424,-117.9193165,33.74898996,-117.92,33.74915,-117.920235,33.74997,-117.92025
668,1082 Irvine Blvd,Tustin,CA,92780,33.7484315,-117.8099171,33.74843,-117.81001,33.7484314,-117.8100144,33.74806303,-117.809463,33.748093,-117.80957,33.74822,-117.81037
669,7448 E Chapman Ave,Orange,CA,92869,33.7950794,-117.7734132,33.79515,-117.77351,33.795401,-117.7731829,33.79540253,-117.7731857,33.78992,-117.788284,33.79061,-117.78769
670,201 N State College Blvd,Anaheim,CA,92806,33.8423164,-117.8895089,33.84231,-117.88987,33.8423157,-117.8896546,33.84231567,-117.8896561,,,33.84441,-117.88921
671,102 S Pacific Coast Hwy,Huntington Beach,CA,92648,33.6558278,-117.9997269,33.65585,-117.99965,33.6558472,-117.9996461,33.65568806,-117.9995289,33.655556,-117.99968,33.6558,-118.00002
672,5183 Warner Ave,Huntington Beach,CA,92649,33.7156653,-118.0385907,33.7155449,-118.0389672,33.71538029,-118.0365223,33.7153,-118.0365763,33.715298,-118.03642,33.71529,-118.03588
673,25882 El Paseo,Mission Viejo,CA,92691,33.5847386,-117.673208,33.58479,-117.67277,33.5847701,-117.6727815,33.5847702,-117.6727829,,,33.58672,-117.67355
674,"2114 Westminster Mall, Ste 296Q",Westminster,CA,92683,33.746436,-118.0108753,33.7464064,-118.0151089,33.74523421,-118.0095663,33.7455243,-118.0093,33.74558,-118.00926,33.74543,-118.00947
675,9951 Walker St,Cypress,CA,90630,33.8176013,-118.0370379,33.81764,-118.03725,33.8176488,-118.0372283,33.81764984,-118.0372314,33.819336,-118.03683,33.81814,-118.0368
676,900 S Dale St,Anaheim,CA,92804,33.819641,-117.982671,33.81964,-117.98267,33.8196408,-117.9826711,33.81964111,-117.9826736,33.819588,-117.984604,33.81863,-117.9846
677,33333 Golden Lantern St,Dana Point,CA,92629,33.4780602,-117.6999326,33.4781123,-117.697927,33.47872355,-117.6978936,33.47874434,-117.698,,,33.4778,-117.69784
678,"13250 Jamboree Rd, Ste 113",Irvine,CA,92602,33.7278814,-117.7863301,33.7270695,-117.7887792,33.72854243,-117.7887012,33.72848462,-117.7886077,33.728493,-117.788635,,
679,1050 Arlington Dr,Costa Mesa,CA,92626,33.6701738,-117.9013346,33.67015,-117.90115,33.6701761,-117.9013333,33.67017746,-117.9013367,33.668873,-117.906364,33.66887,-117.90595
680,7121 Beach Blvd,Buena Park,CA,90620,33.8569782,-117.9991729,33.8581101,-117.9982649,33.8569515,-117.9992634,33.85875714,-117.9982,33.854713,-117.9981,,
681,333 E Imperial Hwy,Fullerton,CA,92835,33.9180313,-117.9280581,33.91794,-117.92806,33.9179437,-117.9280557,33.9176,-117.9274,33.917614,-117.92627,33.91739,-117.92323
682,800 S Beach Blvd,Anaheim,CA,92804,33.820946,-117.9929444,33.8208,-117.99264,33.8209806,-117.9929887,33.82098007,-117.9929886,33.821335,-117.99338,33.82079,-117.99338
683,"4249 Campus Dr, Ste B-146",Irvine,CA,92612,33.6498756,-117.8388586,33.64981,-117.83878,33.6479216,-117.8347751,33.6478,-117.8347176,33.647835,-117.83478,33.64792,-117.83488
684,1155 E Orangethorpe Ave,Anaheim,CA,92801,33.8599738,-117.9072786,33.85991,-117.90711,33.85994,-117.9073068,33.85993958,-117.9073105,33.85956,-117.907364,33.86816,-117.84961
685,1290 N Euclid St,Anaheim,CA,92801,33.8524534,-117.9413073,33.85244,-117.94127,33.8524291,-117.9413013,33.85242844,-117.9412994,33.851776,-117.94177,33.85132,-117.94176
686,1155 Baker St,Costa Mesa,CA,92626,33.6797527,-117.905997,33.6797899,-117.90605,33.6797947,-117.9060901,33.67979431,-117.9060898,33.680134,-117.904945,33.68018,-117.90777
687,280 Bristol St,Costa Mesa,CA,92626,33.6676417,-117.8826284,33.6672156,-117.8826315,33.6676247,-117.8826718,33.66762543,-117.8826752,,,33.66819,-117.88402
688,1020 Rosecrans Ave,Fullerton,CA,92833,33.8929797,-117.9447853,33.89297,-117.94478,33.89313184,-117.9474011,33.8932,-117.9474,33.893177,-117.947586,33.89343,-117.94544
689,17501 Beach Blvd,Huntington Beach,CA,92647,33.7080507,-117.989719,33.70814,-117.98972,33.7081267,-117.9897256,33.7082,-117.9891,33.708286,-117.98909,,
690,5856 Warner Ave,Huntington Beach,CA,92649,33.7151006,-118.026042,33.7152151,-118.0265565,33.7151323,-118.0261036,33.71513367,-118.0261002,33.71534,-118.02592,33.71533,-118.02732
691,26702 Portola Pkwy,Lake Forest,CA,92610,33.6787917,-117.66395,33.680052,-117.6647955,33.68024166,-117.6647486,33.68023858,-117.6649214,33.680405,-117.66476,33.68036,-117.66472
692,22349 El Toro Rd,Lake Forest,CA,92630,33.6381182,-117.6792118,33.63809,-117.67928,33.6380944,-117.6792751,33.63809586,-117.6792755,33.664955,-117.63081,,
693,22401 El Toro Rd,Lake Forest,CA,92630,33.6372896,-117.6811366,33.6374,-117.68113,33.6373869,-117.6811211,33.63738632,-117.6811218,33.664936,-117.63085,,
694,26241 Avery Pkwy,Mission Viejo,CA,92692,33.5475216,-117.6719664,33.54801,-117.67157,33.54746016,-117.67259,33.5474,-117.6719751,33.547375,-117.672615,33.54737,-117.67259
695,1440 E Lincoln Ave,Orange,CA,92865,33.8345807,-117.8384464,33.83457,-117.8384,33.8345855,-117.8384478,33.8345871,-117.8384476,33.83501,-117.83905,33.83544,-117.83989
696,2607 N Tustin Ave,Orange,CA,92865,33.8324723,-117.8358822,33.77145,-117.8356351,33.83167087,-117.8360935,33.8509,-117.8378,,,,
697,1740 E Dyer Rd,Santa Ana,CA,92705,33.7081525,-117.8490465,33.70817,-117.84897,33.7081624,-117.8489161,33.70816422,-117.8489151,33.708492,-117.85156,33.70849,-117.85089
698,2320 E 4th St,Santa Ana,CA,92705,33.7479056,-117.833295,33.74787,-117.83336,33.7478641,-117.8333311,33.74786377,-117.8333282,33.748257,-117.833916,33.74826,-117.83378
699,2701 S Grand Ave,Santa Ana,CA,92705,33.7111673,-117.8503057,33.711,-117.85029,33.7109848,-117.8502496,33.71098328,-117.8502502,33.773445,-117.85297,33.70977,-117.85143
700,10511 Beach Blvd,Stanton,CA,90680,33.8099125,-117.9936078,33.8099,-117.99358,33.8098694,-117.99356,33.81003333,-117.9934,33.810013,-117.993195,33.81006,-117.99319
701,"25521 Commercentre Dr, Ste 200",Lake Forest,CA,92630,33.6662643,-117.6843931,33.66575,-117.68429,33.6657221,-117.6843588,33.66572189,-117.6843567,33.664455,-117.6818,33.66445,-117.68002
702,13466 Harbor Blvd,Garden Grove,CA,92843,33.7674386,-117.9197827,33.7672564,-117.9201351,33.76757692,-117.9200713,33.76760769,-117.9202,33.767292,-117.92016,33.76738,-117.92016
703,641 E Whittier Blvd,La Habra,CA,90631,33.9395196,-117.9393166,33.9392449,-117.9392344,33.939111,-117.9529088,34.0074,-118.098,33.939125,-117.939514,33.93911,-117.95358
704,1168 W Katella Ave,Anaheim,CA,92802,33.8027865,-117.9271737,33.8028199,-117.92722,33.8028034,-117.9272189,33.80281448,-117.9272232,33.803276,-117.927155,33.80328,-117.92766
705,2080 S Harbor Blvd,Anaheim,CA,92802,33.7963586,-117.9146228,33.79638,-117.91446,33.7963796,-117.9145961,33.79637909,-117.9145966,,,33.79761,-117.91513
706,210 S Euclid St,Anaheim,CA,92802,33.8313344,-117.9411496,33.83152,-117.94084,33.8313437,-117.9412141,33.8313446,-117.9412155,33.830925,-117.94148,33.83155,-117.94149
707,7740 Orangethorpe Ave,Buena Park,CA,90621,33.8586468,-117.9984344,33.85865,-117.99854,33.85881984,-117.99802,33.8589,-117.998,33.858906,-117.99816,33.85891,-117.9981
708,3170 Harbor Blvd,Costa Mesa,CA,92626,33.6863177,-117.918996,33.68636,-117.91881,33.6863727,-117.9188169,33.68576,-117.9193,33.68575,-117.91949,33.68549,-117.91949
709,26712 Portola Pkwy,Foothill Ranch,CA,92610,33.6793406,-117.6644312,33.67928,-117.66438,33.6793844,-117.6644726,33.68015858,-117.6648414,33.68004,-117.66451,,
710,2920 Nutwood Ave,Fullerton,CA,92831,33.8775843,-117.8790995,33.87765,-117.87914,33.8776526,-117.8791353,33.87808642,-117.8785593,33.878033,-117.878525,33.87799,-117.87832
711,1101 S Harbor Blvd,Fullerton,CA,92832,33.8608049,-117.9246043,33.86078,-117.92489,33.8607914,-117.9249006,33.86459534,-117.9242,,,33.86042,-117.9242
712,18477 Beach Blvd,Huntington Beach,CA,92648,33.6942069,-117.9896504,33.69419,-117.98964,33.694186,-117.9896419,33.69455,-117.989,33.694653,-117.98876,33.69495,-117.98877
713,14962 Sand Canyon Ave,Irvine,CA,92618,33.6763558,-117.7589837,33.6764,-117.75907,33.67643183,-117.7591938,33.67635727,-117.7589874,33.67646,-117.75928,33.67629,-117.75944
714,3000 W Chapman Ave,Orange,CA,92868,33.7870801,-117.8841162,33.78721,-117.88414,33.7871198,-117.8841027,33.78712082,-117.8841019,33.787926,-117.88352,33.78795,-117.8835
715,22611 Oakcrest Cir,Yorba Linda,CA,92887,33.8726282,-117.7440949,33.87254,-117.74375,33.8725238,-117.7437411,33.87303032,-117.7444,33.873024,-117.74441,33.87281,-117.74445
716,2530 S Bristol St,Santa Ana,CA,92704,33.7128367,-117.8856909,33.7129201,-117.8855149,33.71338646,-117.8854724,33.71339866,-117.8856,33.713524,-117.88539,33.71435,-117.88537
717,631 W Katella Ave,Anaheim,CA,92802,33.8037835,-117.9164329,33.80378,-117.91661,33.8037398,-117.9168172,33.80377579,-117.9166107,33.803326,-117.91599,33.80332,-117.91642
718,6494 Edinger Ave,Huntington Beach,CA,92647,33.7295455,-118.015704,33.72955,-118.01589,33.72993844,-118.0156728,33.7298,-118.0156653,33.730022,-118.015785,33.73002,-118.01642
719,223 N Harbor Blvd,Fullerton,CA,92832,33.8722085,-117.9244921,33.8721425,-117.9245509,33.87160865,-117.9243324,33.87162449,-117.9244,,,33.87188,-117.92425
720,"17245 17th St, Ste A",Tustin,CA,92780,33.7601093,-117.8288074,33.7601299,-117.82883,33.7601319,-117.8288325,33.76013184,-117.8288345,33.75985,-117.82936,33.75985,-117.82997
721,"2435 E Imperial Hwy, Ste E",Brea,CA,92821,33.911386,-117.8675256,33.91181,-117.86739,33.9117971,-117.8674621,33.9175,-117.9437,,,33.91091,-117.86834
722,220 N Cypress St,Orange,CA,92866,33.7899959,-117.8566959,33.7897993,-117.8565223,33.789971,-117.8567662,33.7899704,-117.8567657,33.79119,-117.85636,33.7913,-117.85635
723,16065 Goldenwest St,Huntington Beach,CA,92647,33.7290677,-118.0081023,33.7282536,-118.0068749,33.72915184,-118.0068694,33.72916263,-118.007,33.729076,-118.00678,33.72866,-118.00677
724,1600 S Disneyland Dr,Anaheim,CA,92802,33.8079292,-117.9222359,33.80808,-117.9238651,33.808442,-117.9232904,33.80844116,-117.9232941,33.81483,-117.92377,33.81473,-117.92387
725,1600 S Disneyland Dr,Anaheim,CA,92802,33.8079292,-117.9222359,33.80808,-117.9238651,33.808442,-117.9232904,33.80844116,-117.9232941,33.81483,-117.92377,33.81473,-117.92387
726,1600 S Disneyland Dr,Anaheim,CA,92802,33.8079292,-117.9222359,33.80808,-117.9238651,33.808442,-117.9232904,33.80844116,-117.9232941,33.81483,-117.92377,33.81473,-117.92387
727,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
